aeloss_step,train/total_loss,train/logvar,train/kl_loss,train/nll_loss,train/rec_loss,train/d_weight,train/disc_factor,train/g_loss,discloss_step,train/disc_loss,train/logits_real,train/logits_fake,epoch,created_at,val/rec_loss,val/total_loss,val/logvar,val/kl_loss,val/nll_loss,val/d_weight,val/disc_factor,val/g_loss,val/disc_loss,val/logits_real,val/logits_fake,aeloss_epoch,discloss_epoch
37434.078125,37434.078125,0.0,183175.234375,37433.89453125,0.19039863348007202,5000.0,0.0,-0.7417994737625122,0.0,0.0,0.7339010238647461,0.7459778189659119,0,2024-11-24 08:38:22.542444,,,,,,,,,,,,,
34591.88671875,34591.88671875,0.0,154779.0,34591.73046875,0.17594264447689056,5000.0,0.0,-0.7192367315292358,0.0,0.0,0.7212960720062256,0.726018488407135,0,2024-11-24 08:38:52.806707,,,,,,,,,,,,,
55462.01171875,55462.01171875,0.0,146572.703125,55461.86328125,0.2820936441421509,5000.0,0.0,-0.7210991978645325,0.0,0.0,0.7176268100738525,0.7205700874328613,0,2024-11-24 08:39:23.417866,,,,,,,,,,,,,
61560.34375,61560.34375,0.0,139413.53125,61560.203125,0.31311139464378357,5000.0,0.0,-0.7074342370033264,0.0,0.0,0.7049403190612793,0.7077656984329224,0,2024-11-24 08:39:53.655003,,,,,,,,,,,,,
51108.55859375,51108.55859375,0.0,151962.625,51108.40625,0.25995081663131714,5000.0,0.0,-0.7289167642593384,0.0,0.0,0.7153733372688293,0.7289136052131653,0,2024-11-24 08:40:24.000526,,,,,,,,,,,,,
62365.81640625,62365.81640625,0.0,94979.828125,62365.72265625,0.317208468914032,5000.0,0.0,-0.6619371771812439,0.0,0.0,0.6709480285644531,0.6468902230262756,0,2024-11-24 08:40:54.150031,,,,,,,,,,,,,
34396.5234375,34396.5234375,0.0,170746.609375,34396.3515625,0.17494890093803406,5000.0,0.0,-0.7303736209869385,0.0,0.0,0.7405467629432678,0.7433980703353882,0,2024-11-24 08:41:24.363705,,,,,,,,,,,,,
46870.34375,46870.34375,0.0,139730.625,46870.203125,0.23839418590068817,5000.0,0.0,-0.7148436307907104,0.0,0.0,0.7252814769744873,0.7123985886573792,0,2024-11-24 08:41:54.843327,,,,,,,,,,,,,
46599.01171875,46599.01171875,0.0,119394.546875,46598.890625,0.23701421916484833,5000.0,0.0,-0.7002190947532654,0.0,0.0,0.6952558755874634,0.7001301050186157,0,2024-11-24 08:42:24.760196,,,,,,,,,,,,,
39494.75390625,39494.75390625,0.0,160919.21875,39494.59375,0.20087990164756775,5000.0,0.0,-0.7198737263679504,0.0,0.0,0.7280579209327698,0.7212677597999573,0,2024-11-24 08:42:54.615171,,,,,,,,,,,,,
35963.41796875,35963.41796875,0.0,213134.671875,35963.203125,0.18291831016540527,5000.0,0.0,-0.7612038850784302,0.0,0.0,0.7612558603286743,0.7637894749641418,0,2024-11-24 08:43:24.656633,,,,,,,,,,,,,
39240.17578125,39240.17578125,0.0,201689.15625,39239.97265625,0.19958482682704926,5000.0,0.0,-0.6567564606666565,0.0,0.0,0.6514791250228882,0.6568771004676819,0,2024-11-24 08:43:54.348720,,,,,,,,,,,,,
45554.7421875,45554.7421875,0.0,124937.109375,45554.6171875,0.2317027747631073,5000.0,0.0,-0.722899854183197,0.0,0.0,0.7158136367797852,0.7310716509819031,0,2024-11-24 08:44:24.106978,,,,,,,,,,,,,
60155.15625,60155.15625,0.0,138851.90625,60155.015625,0.30596423149108887,5000.0,0.0,-0.7061934471130371,0.0,0.0,0.6983095407485962,0.7003467082977295,0,2024-11-24 08:44:54.310242,,,,,,,,,,,,,
27940.84765625,27940.84765625,0.0,167068.5625,27940.6796875,0.14211365580558777,5000.0,0.0,-0.705485463142395,0.0,0.0,0.6997032761573792,0.6970297694206238,0,2024-11-24 08:45:24.584126,,,,,,,,,,,,,
40912.33203125,40912.33203125,0.0,192676.21875,40912.140625,0.2080899178981781,5000.0,0.0,-0.7075815200805664,0.0,0.0,0.7114541530609131,0.7143659591674805,0,2024-11-24 08:45:54.754384,,,,,,,,,,,,,
40649.46484375,40649.46484375,0.0,142850.90625,40649.3203125,0.20675313472747803,5000.0,0.0,-0.7282492518424988,0.0,0.0,0.7390035390853882,0.7256221175193787,0,2024-11-24 08:46:24.892796,,,,,,,,,,,,,
48200.9921875,48200.9921875,0.0,146728.078125,48200.84375,0.24516217410564423,5000.0,0.0,-0.7036024928092957,0.0,0.0,0.7037554383277893,0.6995585560798645,0,2024-11-24 08:46:57.497287,,,,,,,,,,,,,
50168.8203125,50168.8203125,0.0,186778.34375,50168.6328125,0.25517088174819946,5000.0,0.0,-0.7370219230651855,0.0,0.0,0.7339930534362793,0.7370939254760742,0,2024-11-24 08:47:27.741258,,,,,,,,,,,,,
38215.8671875,38215.8671875,0.0,167136.0,38215.69921875,0.19437509775161743,5000.0,0.0,-0.7232545614242554,0.0,0.0,0.7225701212882996,0.7201038002967834,0,2024-11-24 08:47:57.791548,,,,,,,,,,,,,
37984.71484375,37984.71484375,0.0,152512.84375,37984.5625,0.19319948554039001,5000.0,0.0,-0.6977831125259399,0.0,0.0,0.6944729685783386,0.6914660930633545,0,2024-11-24 08:48:27.889282,,,,,,,,,,,,,
44951.921875,44951.921875,0.0,158754.75,44951.76171875,0.2286364883184433,5000.0,0.0,-0.7021930813789368,0.0,0.0,0.7074103355407715,0.7138080596923828,0,2024-11-24 08:48:58.059659,,,,,,,,,,,,,
34128.51171875,34128.51171875,0.0,137106.15625,34128.375,0.1735858917236328,5000.0,0.0,-0.7255793213844299,0.0,0.0,0.7201784253120422,0.7188020944595337,0,2024-11-24 08:49:28.224723,,,,,,,,,,,,,
33692.56640625,33692.56640625,0.0,192737.65625,33692.375,0.1713682860136032,5000.0,0.0,-0.7318446636199951,0.0,0.0,0.7306792736053467,0.7379435300827026,0,2024-11-24 08:49:58.494777,,,,,,,,,,,,,
39122.75,39122.75,0.0,174359.921875,39122.57421875,0.1989877074956894,5000.0,0.0,-0.7628659009933472,0.0,0.0,0.7641720175743103,0.7565115094184875,0,2024-11-24 08:50:28.821759,,,,,,,,,,,,,
31608.400390625,31608.400390625,0.0,189923.40625,31608.2109375,0.16076767444610596,5000.0,0.0,-0.736566424369812,0.0,0.0,0.7265587449073792,0.7323893308639526,0,2024-11-24 08:50:59.287104,,,,,,,,,,,,,
54162.9375,54162.9375,0.0,138342.078125,54162.80078125,0.2754862606525421,5000.0,0.0,-0.7321994304656982,0.0,0.0,0.7359821200370789,0.7325097322463989,0,2024-11-24 08:51:29.050817,,,,,,,,,,,,,
70191.7265625,70191.7265625,0.0,103382.359375,70191.625,0.357013076543808,5000.0,0.0,-0.7050919532775879,0.0,0.0,0.7191989421844482,0.7170385718345642,0,2024-11-24 08:51:58.567100,,,,,,,,,,,,,
50651.58984375,50651.58984375,0.0,136425.65625,50651.453125,0.25762662291526794,5000.0,0.0,-0.7112566828727722,0.0,0.0,0.7055062055587769,0.7061929106712341,0,2024-11-24 08:52:28.384958,,,,,,,,,,,,,
33748.0546875,33748.0546875,0.0,158171.6875,33747.8984375,0.171650692820549,5000.0,0.0,-0.6865996718406677,0.0,0.0,0.6828708648681641,0.6838996410369873,0,2024-11-24 08:52:58.066787,,,,,,,,,,,,,
52441.6484375,52441.6484375,0.0,142754.046875,52441.50390625,0.26673129200935364,5000.0,0.0,-0.7422954440116882,0.0,0.0,0.7424131631851196,0.7360994815826416,0,2024-11-24 08:53:28.097711,,,,,,,,,,,,,
51861.78125,51861.78125,0.0,139941.5625,51861.640625,0.26378196477890015,5000.0,0.0,-0.7057363986968994,0.0,0.0,0.7091379165649414,0.7042271494865417,0,2024-11-24 08:53:58.701793,,,,,,,,,,,,,
31688.748046875,31688.748046875,0.0,152809.84375,31688.595703125,0.16117653250694275,5000.0,0.0,-0.7021005749702454,0.0,0.0,0.7046801447868347,0.7001787424087524,0,2024-11-24 08:54:29.236480,,,,,,,,,,,,,
34692.20703125,34692.20703125,0.0,174348.078125,34692.03125,0.17645280063152313,5000.0,0.0,-0.7375192642211914,0.0,0.0,0.7285046577453613,0.7257359623908997,0,2024-11-24 08:54:59.384576,,,,,,,,,,,,,
42119.29296875,42119.29296875,0.0,163566.796875,42119.12890625,0.21422897279262543,5000.0,0.0,-0.7076627016067505,0.0,0.0,0.7141962647438049,0.7090835571289062,0,2024-11-24 08:55:29.476970,,,,,,,,,,,,,
